user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user15,0,T2,T2_ExtraTrees,0.2,0.3233333333333333,0.8350877192982457,0.17439293598233996,0.16491228070175434,0.1076333051206094,0.9,0.0,0.05
user15,0,T2,T2_GradientBoosting,0.0,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_GradientBoosting,0.02,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_GradientBoosting,0.05,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_GradientBoosting,0.08,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_GradientBoosting,0.1,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_GradientBoosting,0.15,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_GradientBoosting,0.2,0.3328106747974735,0.7543859649122807,0.10154525386313466,0.24561403508771928,0.1202461560163634,0.9,0.0,0.3
user15,0,T2,T2_XGBoost,0.0,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T2,T2_XGBoost,0.02,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T2,T2_XGBoost,0.05,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T2,T2_XGBoost,0.08,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T2,T2_XGBoost,0.1,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T2,T2_XGBoost,0.15,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T2,T2_XGBoost,0.2,0.23760046064853668,0.8245614035087719,0.1434878587196468,0.17543859649122806,0.09916067146282977,1.0,0.0,0.15
user15,0,T3,T3_1D_CNN,0.0,0.44417673349380493,0.8736842105263158,0.20750551876379691,0.12631578947368416,0.10376463535054312,0.75,0.0,0.05
