TAR,FAR,FRR,F1,Precision,Recall,AUC,EER,test_EER_threshold,decision_threshold,user,tier,model,threshold_policy,calibration_EER,calibration_FAR_at_threshold,calibration_TAR_at_threshold,seed
0.8771929824561403,0.22958057395143489,0.12280701754385964,0.7824726134585289,0.7062146892655368,0.8771929824561403,0.9124511056891678,0.18394330196351807,0.34082943259809056,0.26025685159212164,user15,T1,T1_SVM_RBF,calibration_FAR<=0.10,,0.1,0.86810551558753,0
0.8771929824561403,0.22958057395143489,0.12280701754385964,0.7824726134585289,0.7062146892655368,0.8771929824561403,0.9124511056891678,0.18394330196351807,0.34082943259809056,0.26025685159212164,user15,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,,0.1,0.86810551558753,0
0.5508771929824562,0.13024282560706402,0.44912280701754387,0.626746506986028,0.7268518518518519,0.5508771929824562,0.8067658107741761,0.24829789706053212,0.4,0.5,user15,T1,T1_kNN,default_0.5,,,,0
0.7859649122807018,0.282560706401766,0.21403508771929824,0.7032967032967034,0.6363636363636364,0.7859649122807018,0.8067658107741761,0.24829789706053212,0.4,0.4,user15,T1,T1_kNN,calibration_EER,0.18732543377063055,,,0
0.5508771929824562,0.13024282560706402,0.44912280701754387,0.626746506986028,0.7268518518518519,0.5508771929824562,0.8067658107741761,0.24829789706053212,0.4,0.6,user15,T1,T1_kNN,calibration_FAR<=0.10,,0.06323529411764706,0.6091127098321343,0
0.5508771929824562,0.13024282560706402,0.44912280701754387,0.626746506986028,0.7268518518518519,0.5508771929824562,0.8067658107741761,0.24829789706053212,0.4,0.6,user15,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,,0.06323529411764706,0.6091127098321343,0
0.519298245614035,0.1280353200883002,0.4807017543859649,0.6028513238289206,0.7184466019417476,0.519298245614035,0.6956314627628674,0.3043685372371326,1.0,0.5,user15,T1,T1_DecisionTree,default_0.5,,,,0
0.519298245614035,0.1280353200883002,0.4807017543859649,0.6028513238289206,0.7184466019417476,0.519298245614035,0.6956314627628674,0.3043685372371326,1.0,1.0,user15,T1,T1_DecisionTree,calibration_EER,0.2833615460572719,,,0
0.0,0.0,1.0,0.0,0.0,0.0,0.6956314627628674,0.3043685372371326,1.0,1.0000000000000002,user15,T1,T1_DecisionTree,calibration_FAR<=0.10,,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.6956314627628674,0.3043685372371326,1.0,1.0000000000000002,user15,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,,0.0,0.0,0
0.4982456140350877,0.03532008830022075,0.5017543859649123,0.6410835214446953,0.8987341772151899,0.4982456140350877,0.9043607916037335,0.18349018240966658,0.29,0.5,user15,T2,T2_RandomForest,default_0.5,,,,0
0.8105263157894737,0.17880794701986755,0.18947368421052632,0.7738693467336684,0.7403846153846154,0.8105263157894737,0.9043607916037335,0.18349018240966658,0.29,0.29333333333333333,user15,T2,T2_RandomForest,calibration_EER,0.12218049090139654,,,0
0.7789473684210526,0.1545253863134658,0.22105263157894736,0.7694974003466204,0.7602739726027398,0.7789473684210526,0.9043607916037335,0.18349018240966658,0.29,0.31666666666666665,user15,T2,T2_RandomForest,calibration_FAR<=0.10,,0.1,0.8609112709832134,0
0.7789473684210526,0.1545253863134658,0.22105263157894736,0.7694974003466204,0.7602739726027398,0.7789473684210526,0.9043607916037335,0.18349018240966658,0.29,0.31666666666666665,user15,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,,0.1,0.8609112709832134,0
0.5052631578947369,0.033112582781456956,0.49473684210526314,0.6486486486486487,0.9056603773584906,0.5052631578947369,0.9072189303280276,0.17030324154757753,0.32666666666666666,0.5,user15,T2,T2_ExtraTrees,default_0.5,,,,0
0.8491228070175438,0.18763796909492272,0.15087719298245614,0.7908496732026143,0.7400611620795107,0.8491228070175438,0.9072189303280276,0.17030324154757753,0.32666666666666666,0.31333333333333335,user15,T2,T2_ExtraTrees,calibration_EER,0.1076333051206094,,,0
0.8350877192982457,0.17439293598233996,0.1649122807017544,0.7906976744186046,0.750788643533123,0.8350877192982457,0.9072189303280276,0.17030324154757753,0.32666666666666666,0.3233333333333333,user15,T2,T2_ExtraTrees,calibration_FAR<=0.10,,0.09705882352941177,0.8752997601918465,0
0.8350877192982457,0.17439293598233996,0.1649122807017544,0.7906976744186046,0.750788643533123,0.8350877192982457,0.9072189303280276,0.17030324154757753,0.32666666666666666,0.3233333333333333,user15,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,,0.09705882352941177,0.8752997601918465,0
0.5824561403508772,0.05739514348785872,0.41754385964912283,0.6960167714884696,0.8645833333333334,0.5824561403508772,0.9179582510359785,0.15555942837225517,0.2235048984517991,0.5,user15,T2,T2_GradientBoosting,default_0.5,,,,0
0.7789473684210526,0.12582781456953643,0.22105263157894736,0.7872340425531915,0.7956989247311828,0.7789473684210526,0.9179582510359785,0.15555942837225517,0.2235048984517991,0.28752936640001636,user15,T2,T2_GradientBoosting,calibration_EER,0.1202461560163634,,,0
0.7543859649122807,0.10154525386313466,0.24561403508771928,0.7875457875457875,0.8237547892720306,0.7543859649122807,0.9179582510359785,0.15555942837225517,0.2235048984517991,0.3328106747974735,user15,T2,T2_GradientBoosting,calibration_FAR<=0.10,,0.1,0.8489208633093526,0
0.7543859649122807,0.10154525386313466,0.24561403508771928,0.7875457875457875,0.8237547892720306,0.7543859649122807,0.9179582510359785,0.15555942837225517,0.2235048984517991,0.3328106747974735,user15,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,,0.1,0.8489208633093526,0
