user,tier,model,threshold_policy,attack_type,seed,accept_threshold,bypass_rate_window,bypass_rate_session
user29,T3,T3_1D_CNN,calibration_FAR<=0.10,windmouse,0,0.03752579912543297,0.4132231404958678,0.4
user29,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.05,0.38016528925619836,0.35
user35,T0,T0_DistanceProfile,calibration_FAR<=0.10,windmouse,0,0.6720827123934674,0.0,0.0
user35,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.6720827123934674,0.0,0.0
user35,T1,T1_LogReg,calibration_FAR<=0.10,windmouse,0,0.8086445676423178,0.1652892561983471,0.05
user35,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.8086445676423178,0.1652892561983471,0.05
user35,T1,T1_SVM_RBF,calibration_FAR<=0.10,windmouse,0,0.6026231655701276,0.0,0.0
user35,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.6026231655701276,0.0,0.0
user35,T1,T1_kNN,calibration_FAR<=0.10,windmouse,0,0.8,0.08264462809917356,0.0
user35,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.8,0.08264462809917356,0.0
user35,T1,T1_DecisionTree,calibration_FAR<=0.10,windmouse,0,1.0000000000000002,0.0,0.0
user35,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,windmouse,0,1.0000000000000002,0.0,0.0
user35,T2,T2_RandomForest,calibration_FAR<=0.10,windmouse,0,0.4766666666666667,0.0,0.0
user35,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.4766666666666667,0.0,0.0
user35,T2,T2_ExtraTrees,calibration_FAR<=0.10,windmouse,0,0.44,0.0,0.0
user35,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.44,0.0,0.0
user35,T2,T2_GradientBoosting,calibration_FAR<=0.10,windmouse,0,0.530599794717795,0.0,0.0
user35,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.530599794717795,0.0,0.0
user35,T2,T2_XGBoost,calibration_FAR<=0.10,windmouse,0,0.5789622664451599,0.0,0.0
user35,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.5789622664451599,0.0,0.0
user35,T3,T3_1D_CNN,calibration_FAR<=0.10,windmouse,0,0.39755910634994507,0.11570247933884298,0.0
user35,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.39755910634994507,0.11570247933884298,0.0
user7,T0,T0_DistanceProfile,calibration_FAR<=0.10,windmouse,0,0.5377522121338165,0.0,0.0
user7,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.5377522121338165,0.0,0.0
user7,T1,T1_LogReg,calibration_FAR<=0.10,windmouse,0,0.3007562199327781,0.1487603305785124,0.05
user7,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.3007562199327781,0.1487603305785124,0.05
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10,windmouse,0,0.16853660167568363,0.0,0.0
user7,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.16853660167568363,0.0,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10,windmouse,0,0.4,0.008264462809917356,0.0
user7,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.4,0.008264462809917356,0.0
user7,T1,T1_DecisionTree,calibration_FAR<=0.10,windmouse,0,1.0,0.06611570247933884,0.05
user7,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,windmouse,0,1.0,0.06611570247933884,0.05
user7,T2,T2_RandomForest,calibration_FAR<=0.10,windmouse,0,0.17666666666666667,0.12396694214876033,0.0
user7,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.17666666666666667,0.12396694214876033,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10,windmouse,0,0.25666666666666665,0.0,0.0
user7,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.25666666666666665,0.0,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10,windmouse,0,0.04670934586993639,0.14049586776859505,0.0
user7,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.05,0.11570247933884298,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10,windmouse,0,0.02691071107983589,0.09090909090909091,0.0
user7,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.05,0.008264462809917356,0.0
user7,T3,T3_1D_CNN,calibration_FAR<=0.10,windmouse,0,0.2392570525407791,0.19008264462809918,0.05
user7,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.2392570525407791,0.19008264462809918,0.05
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10,windmouse,0,0.5324145750130419,0.0,0.0
user9,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.5324145750130419,0.0,0.0
user9,T1,T1_LogReg,calibration_FAR<=0.10,windmouse,0,0.3495620439797476,0.5867768595041323,0.7
user9,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.3495620439797476,0.5867768595041323,0.7
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10,windmouse,0,0.11163314568587465,0.008264462809917356,0.0
user9,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.11163314568587465,0.008264462809917356,0.0
user9,T1,T1_kNN,calibration_FAR<=0.10,windmouse,0,0.4,0.0743801652892562,0.05
user9,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.4,0.0743801652892562,0.05
user9,T1,T1_DecisionTree,calibration_FAR<=0.10,windmouse,0,1.0,0.03305785123966942,0.0
user9,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,windmouse,0,1.0,0.03305785123966942,0.0
user9,T2,T2_RandomForest,calibration_FAR<=0.10,windmouse,0,0.15,0.2727272727272727,0.15
user9,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.15,0.2727272727272727,0.15
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10,windmouse,0,0.23,0.08264462809917356,0.0
user9,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.23,0.08264462809917356,0.0
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10,windmouse,0,0.06353183407516733,0.5950413223140496,0.85
user9,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.06353183407516733,0.5950413223140496,0.85
user9,T2,T2_XGBoost,calibration_FAR<=0.10,windmouse,0,0.031099149957299232,0.5867768595041323,0.85
user9,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.05,0.5371900826446281,0.75
user9,T3,T3_1D_CNN,calibration_FAR<=0.10,windmouse,0,0.9387915134429932,0.4297520661157025,0.45
user9,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,windmouse,0,0.9387915134429932,0.4297520661157025,0.45
user12,T0,T0_DistanceProfile,calibration_FAR<=0.10,windmouse,1,0.6752959433195789,0.0,0.0
user12,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.6752959433195789,0.0,0.0
user12,T1,T1_LogReg,calibration_FAR<=0.10,windmouse,1,0.6865381103647207,0.032,0.0
user12,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.6865381103647207,0.032,0.0
user12,T1,T1_SVM_RBF,calibration_FAR<=0.10,windmouse,1,0.5723384816502854,0.0,0.0
user12,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.5723384816502854,0.0,0.0
user12,T1,T1_kNN,calibration_FAR<=0.10,windmouse,1,0.8,0.0,0.0
user12,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.8,0.0,0.0
user12,T1,T1_DecisionTree,calibration_FAR<=0.10,windmouse,1,1.0000000000000002,0.0,0.0
user12,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,windmouse,1,1.0000000000000002,0.0,0.0
user12,T2,T2_RandomForest,calibration_FAR<=0.10,windmouse,1,0.5866666666666667,0.0,0.0
user12,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.5866666666666667,0.0,0.0
user12,T2,T2_ExtraTrees,calibration_FAR<=0.10,windmouse,1,0.5666666666666667,0.0,0.0
user12,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.5666666666666667,0.0,0.0
user12,T2,T2_GradientBoosting,calibration_FAR<=0.10,windmouse,1,0.596514568750933,0.0,0.0
user12,T2,T2_GradientBoosting,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.596514568750933,0.0,0.0
user12,T2,T2_XGBoost,calibration_FAR<=0.10,windmouse,1,0.6139310002326965,0.0,0.0
user12,T2,T2_XGBoost,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.6139310002326965,0.0,0.0
user12,T3,T3_1D_CNN,calibration_FAR<=0.10,windmouse,1,0.7589321136474609,0.008,0.0
user12,T3,T3_1D_CNN,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.7589321136474609,0.008,0.0
user15,T0,T0_DistanceProfile,calibration_FAR<=0.10,windmouse,1,0.6657098561230821,0.0,0.0
user15,T0,T0_DistanceProfile,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.6657098561230821,0.0,0.0
user15,T1,T1_LogReg,calibration_FAR<=0.10,windmouse,1,0.3587152860988071,0.896,1.0
user15,T1,T1_LogReg,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.3587152860988071,0.896,1.0
user15,T1,T1_SVM_RBF,calibration_FAR<=0.10,windmouse,1,0.23333301889036517,0.144,0.05
user15,T1,T1_SVM_RBF,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.23333301889036517,0.144,0.05
user15,T1,T1_kNN,calibration_FAR<=0.10,windmouse,1,0.6,0.464,0.5
user15,T1,T1_kNN,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.6,0.464,0.5
user15,T1,T1_DecisionTree,calibration_FAR<=0.10,windmouse,1,1.0,0.344,0.35
user15,T1,T1_DecisionTree,calibration_FAR<=0.10_floor_0.05,windmouse,1,1.0,0.344,0.35
user15,T2,T2_RandomForest,calibration_FAR<=0.10,windmouse,1,0.2866666666666667,0.728,0.95
user15,T2,T2_RandomForest,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.2866666666666667,0.728,0.95
user15,T2,T2_ExtraTrees,calibration_FAR<=0.10,windmouse,1,0.3233333333333333,0.864,1.0
user15,T2,T2_ExtraTrees,calibration_FAR<=0.10_floor_0.05,windmouse,1,0.3233333333333333,0.864,1.0
